num_spectr, reference_radius
              15   2.910000000000000E+000
t_step    time    h1_1    g1_0    g1_1    h2_2    h2_1    g2_0    g2_1    g2_2    h3_3    h3_2    h3_1    g3_0    g3_1    g3_2    g3_3    
         3000100  1.50005000003272E+000  5.86242926583401E-003  6.26760624454290E-002 -1.19169578320191E-003 -3.01801402996534E-004  1.69672994127559E-003  1.37772288080637E-003 -1.33497550908069E-003  3.49518752646976E-004 -1.25034856092738E-004  5.53811173046217E-004 -7.39607116001067E-004  1.76843669123586E-003  2.94082353830191E-004  4.21131035878383E-004  9.40491280026349E-005
         3000200  1.50010000003273E+000  5.87205851209493E-003  6.26819303004312E-002 -1.17747315077207E-003 -2.97968848906693E-004  1.69665784174621E-003  1.37847972080903E-003 -1.33787646197287E-003  3.50105221612069E-004 -1.31717653396649E-004  5.55860972763093E-004 -7.38991084359905E-004  1.76655602142376E-003  2.87885159315886E-004  4.23046171644706E-004  9.43815354739129E-005
         3000300  1.50015000003274E+000  5.88077077696187E-003  6.26878809176956E-002 -1.16328333264848E-003 -2.94209463496923E-004  1.69680543562338E-003  1.37774461391922E-003 -1.34036547215384E-003  3.50787769529224E-004 -1.38332874004585E-004  5.57836450531394E-004 -7.38401952493486E-004  1.76517808311605E-003  2.82377504160653E-004  4.25114809545903E-004  9.50058028644320E-005
         3000400  1.50020000003274E+000  5.88888661864295E-003  6.26936516468748E-002 -1.14921262534462E-003 -2.90659314968172E-004  1.69715777980040E-003  1.37513231360977E-003 -1.34247742458870E-003  3.51373490751825E-004 -1.44904178440672E-004  5.59646161371568E-004 -7.38102145988911E-004  1.76407439880616E-003  2.77628841024575E-004  4.27287638626978E-004  9.60268914664917E-005
         3000500  1.50025000003275E+000  5.89675354345411E-003  6.26989730661094E-002 -1.13539615769005E-003 -2.87509634825736E-004  1.69773035235974E-003  1.37019840951084E-003 -1.34431412562728E-003  3.51664761267155E-004 -1.51445164110492E-004  5.61136975731605E-004 -7.38365839504674E-004  1.76296928634970E-003  2.73630964016335E-004  4.29496553586939E-004  9.75672472903979E-005
         3000600  1.50030000003276E+000  5.90467117162418E-003  6.27036609158407E-002 -1.12200453115899E-003 -2.84962820170594E-004  1.69861767219841E-003  1.36254345317072E-003 -1.34606571138072E-003  3.51510136057119E-004 -1.57961186815380E-004  5.62100457254710E-004 -7.39385406967063E-004  1.76157285628356E-003  2.70288084050056E-004  4.31643865616917E-004  9.97363826134847E-005
         3000700  1.50035000003276E+000  5.91282629183101E-003  6.27076902644452E-002 -1.10917495467960E-003 -2.83163453155729E-004  1.70001848547278E-003  1.35193143345814E-003 -1.34798267704193E-003  3.50834315522717E-004 -1.64461458666781E-004  5.62317581822207E-004 -7.41195357348327E-004  1.75963088142304E-003  2.67440878323679E-004  4.33601351527832E-004  1.02591925597829E-004
         3000800  1.50040000003277E+000  5.92122908075231E-003  6.27112467853902E-002 -1.09687373922819E-003 -2.82100668213282E-004  1.70220203010906E-003  1.33841009410113E-003 -1.35024630245056E-003  3.49653090662535E-004 -1.70967015788508E-004  5.61665078427870E-004 -7.43637260989917E-004  1.75701752859970E-003  2.64937722515104E-004  4.35234955542604E-004  1.06090048813099E-004
         3000900  1.50045000003278E+000  5.92965376121531E-003  6.27147436044984E-002 -1.08475131252481E-003 -2.81525638841039E-004  1.70541694142826E-003  1.32238886701011E-003 -1.35279120022586E-003  3.48089953101372E-004 -1.77498822056426E-004  5.60237195566488E-004 -7.46386044993702E-004  1.75384682690183E-003  2.62731162685537E-004  4.36455306803319E-004  1.10048999807413E-004
         3001000  1.50050000003279E+000  5.93763493148221E-003  6.27187722379247E-002 -1.07214158052943E-003 -2.80972927037460E-004  1.70979226125850E-003  1.30460212550408E-003 -1.35524486759254E-003  3.46373217829670E-004 -1.84060492470496E-004  5.58364947935205E-004 -7.49037553049080E-004  1.75051351896265E-003  2.60920644206839E-004  4.37267719571715E-004  1.14165590660512E-004
